File: /home/ts-takizawaj01/0.avs_63578231197
2014-09-18 03:47:09	 	16142481	187KB	test/37499
2014-09-18 03:47:09	 	16192420	48KB	test/10941
2014-09-18 03:47:09	 	16528701	328KB	test/71864
2014-09-18 03:47:09	 	17666400	1110KB	test/53118
2014-09-18 03:47:09	 	17687506	20KB	test/43750
2014-09-18 03:47:09	 	18180213	481KB	test/95289
2014-09-18 03:47:09	 	18194563	13KB	test/43751
2014-09-18 03:47:09	 	18566779	363KB	test/67176
2014-09-18 03:47:09	 	18615434	47KB	test/89043
2014-09-18 03:47:09	 	18620792	5KB	test/98417
2014-09-18 03:47:09	 	19247951	612KB	test/26564
2014-09-18 03:47:09	 	19250949	2KB	test/87482
2014-09-18 03:47:09	 	20033563	764KB	test/32811
2014-09-18 03:47:09	 	20137814	101KB	test/60931
2014-09-18 03:47:09	 	21479167	1309KB	test/4696
2014-09-18 03:47:09	 	22371753	871KB	test/74987
2014-09-18 03:47:10	 	22381495	9KB	test/20317
2014-09-18 03:47:10	 	22477348	93KB	test/92170
2014-09-18 03:47:10	 	22486543	8KB	test/93729
2014-09-18 03:47:10	 	23260151	755KB	test/59374
2014-09-18 03:47:10	 	24207047	924KB	test/25004
2014-09-18 03:47:10	 	24295673	86KB	test/68740
2014-09-18 03:47:10	 	24297384	1KB	test/15631
2014-09-18 03:47:10	 	25308043	986KB	test/46875
2014-09-18 03:47:10	 	25760432	441KB	test/79675
2014-09-18 03:47:10	 	25847170	84KB	test/73430
2014-09-18 03:47:10	 	25929528	80KB	test/54685
2014-09-18 03:47:10	 	25937486	7KB	test/67182
2014-09-18 03:47:10	 	25998755	59KB	test/59375
2014-09-18 03:47:10	 	26443748	434KB	test/12507
2014-09-18 03:47:10	 	26501753	56KB	test/42187
2014-09-18 03:47:10	 	26756184	248KB	test/71869
2014-09-18 03:47:10	 	26794816	37KB	test/6260
2014-09-18 03:47:10	 	26850182	53KB	test/43757
2014-09-18 03:47:10	 	26959686	106KB	test/9393
2014-09-18 03:47:10	 	27031445	69KB	test/93732
2014-09-18 03:47:10	 	27035752	4KB	test/14077
2014-09-18 03:47:10	 	27042599	6KB	test/25008
2014-09-18 03:47:10	 	27650294	593KB	test/3144
2014-09-18 03:47:10	 	27671271	20KB	test/26572
2014-09-18 03:47:10	 	27685474	13KB	test/12510
2014-09-18 03:47:10	 	27716778	30KB	test/67184
2014-09-18 03:47:10	 	27757012	39KB	test/21881
2014-09-18 03:47:10	 	27763260	5KB	test/4703
2014-09-18 03:47:10	 	27769592	6KB	test/20320
2014-09-18 03:47:10	 	28346681	563KB	test/28132
2014-09-18 03:47:10	 	28781739	424KB	test/21882
2014-09-18 03:47:10	 	30305452	1487KB	test/12511
2014-09-18 03:47:10	 	30742519	426KB	test/84366
2014-09-18 03:47:10	 	30750740	7KB	test/23452
2014-09-18 03:47:10	 	31006808	249KB	test/96864
2014-09-18 03:47:10	 	31016743	9KB	test/40629
2014-09-18 03:47:10	 	31024802	7KB	test/32820
2014-09-18 03:47:10	 	31032873	7KB	test/26575
2014-09-18 03:47:10	 	31611480	564KB	test/42191
2014-09-18 03:47:10	 	31682877	69KB	test/56253
2014-09-18 03:47:10	 	33231119	1511KB	test/29700
2014-09-18 03:47:10	 	33238157	6KB	test/3147
2014-09-18 03:47:10	 	33247416	8KB	test/67189
2014-09-18 03:47:10	 	33269992	21KB	test/35945
2014-09-18 03:47:10	 	34548045	1247KB	test/73437
2014-09-18 03:47:10	 	35750635	1174KB	test/40632
2014-09-18 03:47:10	 	35778887	27KB	test/7834
2014-09-18 03:47:10	 	35835529	55KB	test/57814
2014-09-18 03:47:10	 	35879703	42KB	test/60942
2014-09-18 03:47:10	 	35947705	66KB	test/50008
2014-09-18 03:47:10	 	36592208	629KB	test/89059
2014-09-18 03:47:10	 	36664021	69KB	test/95305
2014-09-18 03:47:10	 	36766256	99KB	test/67191
2014-09-18 03:47:10	 	36866162	97KB	test/50009
2014-09-18 03:47:10	 	36869220	2KB	test/82809
2014-09-18 03:47:10	 	37196141	319KB	test/96869
2014-09-18 03:47:10	 	37410640	209KB	test/48441
2014-09-18 03:47:10	 	37530004	116KB	test/26
2014-09-18 03:47:10	 	37537135	6KB	test/96870
2014-09-18 03:47:10	 	38669721	1105KB	test/93738
2014-09-18 03:47:10	 	38700722	30KB	test/35949
2014-09-18 03:47:10	 	39640078	917KB	test/4708
2014-09-18 03:47:10	 	39905235	258KB	test/14084
2014-09-18 03:47:10	 	39974712	67KB	test/73440
2014-09-18 03:47:10	 	40535502	547KB	test/65630
2014-09-18 03:47:10	 	40832037	289KB	test/28137
2014-09-18 03:47:10	 	42218977	1354KB	test/90623
2014-09-18 03:47:10	 	42658284	428KB	test/20330
2014-09-18 03:47:10	 	43180936	510KB	test/65631
2014-09-18 03:47:10	 	43189775	8KB	test/17207
2014-09-18 03:47:10	 	43199313	9KB	test/68753
2014-09-18 03:47:10	 	43233936	33KB	test/29
2014-09-18 03:47:10	 	43305089	69KB	test/6272
2014-09-18 03:47:10	 	43472637	163KB	test/48446
2014-09-18 03:47:10	 	43477127	4KB	test/92186
2014-09-18 03:47:10	 	44322678	825KB	test/46886
2014-09-18 03:47:10	 	45084984	744KB	test/23462
2014-09-18 03:47:10	 	45211822	123KB	test/57821
2014-09-18 03:47:10	 	45300463	86KB	test/64071
2014-09-18 03:47:10	 	45303118	2KB	test/42203
2014-09-18 03:47:10	 	45398154	92KB	test/85934
2014-09-18 03:47:10	 	45424851	25KB	test/7840
2014-09-18 03:47:10	 	45482571	56KB	test/39078
2014-09-18 03:47:10	 	45654419	167KB	test/15641
2014-09-18 03:47:10	 	46650419	972KB	test/45324
2014-09-18 03:47:10	 	46730628	78KB	test/37520
2014-09-18 03:47:10	 	47250093	507KB	test/82815
2014-09-18 03:47:10	 	47299099	47KB	test/40639
2014-09-18 03:47:10	 	47356735	56KB	test/15642
2014-09-18 03:47:10	 	47661598	297KB	test/68757
2014-09-18 03:47:10	 	47693466	30KB	test/12519
2014-09-18 03:47:10	 	48477733	765KB	test/92189
2014-09-18 03:47:10	 	48524233	45KB	test/81252
2014-09-18 03:47:10	 	48532622	8KB	test/20333
2014-09-18 03:47:10	 	48662792	126KB	test/62506
2014-09-18 03:47:10	 	48689635	26KB	test/56263
2014-09-18 03:47:10	 	48774380	82KB	test/46890
2014-09-18 03:47:10	 	49338254	550KB	test/71885
2014-09-18 03:47:10	 	49746501	398KB	test/12522
2014-09-18 03:47:10	 	49755377	8KB	test/64076
2014-09-18 03:47:10	 	50637442	861KB	test/9404
2014-09-18 03:47:10	 	52074349	1403KB	test/70315
2014-09-18 03:47:10	 	52642170	554KB	test/46892
2014-09-18 03:47:10	 	52649982	7KB	test/10961
2014-09-18 03:47:10	 	53410425	742KB	test/81256
2014-09-18 03:47:10	 	53509160	96KB	test/14092
2014-09-18 03:47:10	 	53598176	86KB	test/9405
2014-09-18 03:47:10	 	53648214	48KB	test/28142
2014-09-18 03:47:10	 	53662499	13KB	test/78126
2014-09-18 03:47:10	 	53672057	9KB	test/25027
2014-09-18 03:47:10	 	54229557	544KB	test/95316
2014-09-18 03:47:10	 	54776168	533KB	test/3163
2014-09-18 03:47:10	 	54780149	3KB	test/92196
2014-09-18 03:47:10	 	55845273	1040KB	test/17214
2014-09-18 03:47:10	 	56428648	569KB	test/76567
2014-09-18 03:47:10	 	57087160	642KB	test/23470
2014-09-18 03:47:10	 	57181901	92KB	test/82820
2014-09-18 03:47:10	 	57222947	39KB	test/45331
2014-09-18 03:47:10	 	57294114	69KB	test/56267
2014-09-18 03:47:10	 	57298197	3KB	test/1592
2014-09-18 03:47:10	 	57392816	92KB	test/15651
2014-09-18 03:47:10	 	57394068	1KB	test/6282
2014-09-18 03:47:10	 	57402241	7KB	test/70319
2014-09-18 03:47:10	 	57405916	3KB	test/21900
2014-09-18 03:47:10	 	57452837	45KB	test/85943
2014-09-18 03:47:10	 	58098193	630KB	test/34403
2014-09-18 03:47:10	 	58511643	403KB	test/40
2014-09-18 03:47:10	 	58761101	243KB	test/68769
2014-09-18 03:47:10	 	58826697	63KB	test/6285
2014-09-18 03:47:10	 	58828498	1KB	test/34404
2014-09-18 03:47:10	 	59201834	364KB	test/70322
2014-09-18 03:47:10	 	59266557	63KB	test/6286
2014-09-18 03:47:10	 	59466325	194KB	test/59402
2014-09-18 03:47:10	 	59482741	15KB	test/34405
2014-09-18 03:47:10	 	60102951	605KB	test/48457
2014-09-18 03:47:10	 	60220819	114KB	test/85945
2014-09-18 03:47:10	 	60281239	58KB	test/3169
2014-09-18 03:47:10	 	60939945	643KB	test/95321
2014-09-18 03:47:10	 	60976564	35KB	test/25034
2014-09-18 03:47:10	 	61457087	469KB	test/48458
2014-09-18 03:47:10	 	61485529	27KB	test/70324
2014-09-18 03:47:10	 	61492971	7KB	test/17220
2014-09-18 03:47:10	 	62836742	1312KB	test/26598
2014-09-18 03:47:10	 	62901867	63KB	test/75017
2014-09-18 03:47:10	 	62903853	1KB	test/37531
2014-09-18 03:47:10	 	62913068	8KB	test/4721
2014-09-18 03:47:10	 	64047239	1107KB	test/14097
2014-09-18 03:47:10	 	64054036	6KB	test/57833
2014-09-18 03:47:10	 	64421963	359KB	test/93753
2014-09-18 03:47:10	 	65709084	1256KB	test/78132
2014-09-18 03:47:10	 	66335353	611KB	test/32844
2014-09-18 03:47:10	 	66383915	47KB	test/6290
2014-09-18 03:47:10	 	67352971	946KB	test/89078
2014-09-18 03:47:10	 	67645118	285KB	test/84388
2014-09-18 03:47:10	 	67694454	48KB	test/78133
2014-09-18 03:47:10	 	68485374	772KB	test/21905
2014-09-18 03:47:10	 	68487658	2KB	test/29722
2014-09-18 03:47:10	 	68497084	9KB	test/81266
2014-09-18 03:47:10	 	68503160	5KB	test/42220
2014-09-18 03:47:10	 	68518055	14KB	test/95326
2014-09-18 03:47:10	 	68680844	158KB	test/78135
2014-09-18 03:47:10	 	68704361	22KB	test/34411
2014-09-18 03:47:10	 	68715101	10KB	test/65646
2014-09-18 03:47:10	 	68957689	236KB	test/18780
2014-09-18 03:47:10	 	69551334	579KB	test/28151
2014-09-18 03:47:10	 	69613908	60KB	test/43788
2014-09-18 03:47:10	 	70318416	687KB	test/67213
2014-09-18 03:47:10	 	71036875	701KB	test/78136
2014-09-18 03:47:10	 	71144767	105KB	test/10971
2014-09-18 03:47:10	 	71777021	617KB	test/60963
2014-09-18 03:47:10	 	72292458	503KB	test/34412
2014-09-18 03:47:10	 	72297047	4KB	test/12538
2014-09-18 03:47:10	 	72388002	88KB	test/84390
2014-09-18 03:47:11	 	72394191	5KB	test/89083
2014-09-18 03:47:11	 	73288941	873KB	test/67214
2014-09-18 03:47:11	 	74499443	1181KB	test/93759
2014-09-18 03:47:11	 	74511626	11KB	test/21908
2014-09-18 03:47:11	 	74884054	363KB	test/65649
2014-09-18 03:47:11	 	75074715	186KB	test/70328
2014-09-18 03:47:11	 	75078269	3KB	test/56280
2014-09-18 03:47:11	 	76027687	927KB	test/34413
2014-09-18 03:47:11	 	76793303	747KB	test/4728
2014-09-18 03:47:11	 	77030887	231KB	test/18783
2014-09-18 03:47:11	 	77322218	284KB	test/20346
2014-09-18 03:47:11	 	77323973	1KB	test/37538
2014-09-18 03:47:11	 	77699439	366KB	test/82831
2014-09-18 03:47:11	 	79053163	1321KB	test/35968
2014-09-18 03:47:11	 	79079511	25KB	test/65650
2014-09-18 03:47:11	 	79138108	57KB	test/1603
2014-09-18 03:47:11	 	79947470	790KB	test/87516
2014-09-18 03:47:11	 	80033154	83KB	test/20348
2014-09-18 03:47:11	 	80046908	13KB	test/34415
2014-09-18 03:47:11	 	80144535	95KB	test/1604
2014-09-18 03:47:11	 	80586890	431KB	test/98450
2014-09-18 03:47:11	 	81693570	1080KB	test/62519
2014-09-18 03:47:11	 	81745591	50KB	test/9422
2014-09-18 03:47:11	 	81861232	112KB	test/87517
2014-09-18 03:47:11	 	81931410	68KB	test/1605
2014-09-18 03:47:11	 	82250408	311KB	test/82834
2014-09-18 03:47:11	 	82468045	212KB	test/43792
2014-09-18 03:47:11	 	82472751	4KB	test/96892
2014-09-18 03:47:11	 	82478959	5KB	test/51583
2014-09-18 03:47:11	 	82521550	41KB	test/15662
2014-09-18 03:47:11	 	82523282	1KB	test/60969
2014-09-18 03:47:11	 	82559371	35KB	test/50033
2014-09-18 03:47:11	 	82561294	1KB	test/15663
2014-09-18 03:47:11	 	82566074	4KB	test/7859
2014-09-18 03:47:11	 	82574679	8KB	test/60970
2014-09-18 03:47:11	 	82644766	68KB	test/70334
2014-09-18 03:47:11	 	83679558	1010KB	test/84394
2014-09-18 03:47:11	 	83697937	17KB	test/25043
2014-09-18 03:47:11	 	83701491	3KB	test/67219
2014-09-18 03:47:11	 	84475388	755KB	test/39098
2014-09-18 03:47:11	 	84482223	6KB	test/79714
2014-09-18 03:47:11	 	84729296	241KB	test/93765
2014-09-18 03:47:11	 	84782108	51KB	test/29730
2014-09-18 03:47:11	 	84812392	29KB	test/50037
2014-09-18 03:47:11	 	84890289	75KB	test/67221
2014-09-18 03:47:11	 	84914587	23KB	test/87522
2014-09-18 03:47:11	 	84977534	61KB	test/43796
2014-09-18 03:47:11	 	86002652	1000KB	test/53
2014-09-18 03:47:11	 	86086207	81KB	test/92216
2014-09-18 03:47:11	 	86123537	36KB	test/4734
2014-09-18 03:47:11	 	87641939	1482KB	test/31290
2014-09-18 03:47:11	 	87650571	8KB	test/85957
2014-09-18 03:47:11	 	87654924	4KB	test/73466
2014-09-18 03:47:11	 	88215847	547KB	test/26611
2014-09-18 03:47:11	 	88276216	58KB	test/85958
2014-09-18 03:47:11	 	88500113	218KB	test/3185
2014-09-18 03:47:11	 	89404458	883KB	test/84397
2014-09-18 03:47:11	 	89603836	194KB	test/81280
2014-09-18 03:47:11	 	90311701	691KB	test/46913
2014-09-18 03:47:11	 	90401805	87KB	test/82841
2014-09-18 03:47:11	 	90487796	83KB	test/59414
2014-09-18 03:47:11	 	90925995	427KB	test/48471
2014-09-18 03:47:11	 	91124305	193KB	test/45350
2014-09-18 03:47:11	 	91894350	751KB	test/90651
2014-09-18 03:47:11	 	92333371	428KB	test/81282
2014-09-18 03:47:11	 	92950121	602KB	test/82842
2014-09-18 03:47:11	 	93622102	656KB	test/60980
2014-09-18 03:47:11	 	94540513	896KB	test/40662
2014-09-18 03:47:11	 	94580861	39KB	test/46916
2014-09-18 03:47:11	 	94589917	8KB	test/32859
2014-09-18 03:47:11	 	94598166	7KB	test/7866
2014-09-18 03:47:11	 	94618348	19KB	test/90653
2014-09-18 03:47:11	 	95567537	926KB	test/71907
2014-09-18 03:47:11	 	96039323	460KB	test/12552
2014-09-18 03:47:11	 	96831893	773KB	test/32861
2014-09-18 03:47:11	 	96890174	56KB	test/3188
2014-09-18 03:47:11	 	97248773	350KB	test/34426
2014-09-18 03:47:11	 	97968849	703KB	test/35977
2014-09-18 03:47:11	 	97976269	7KB	test/84403
2014-09-18 03:47:11	 	98120848	141KB	test/25052
2014-09-18 03:47:11	 	98186876	64KB	test/4742
2014-09-18 03:47:11	 	99158897	949KB	test/57852
2014-09-18 03:47:11	 	99605737	436KB	test/92222
2014-09-18 03:47:11	 	99982470	367KB	test/4743
2014-09-18 03:47:11	 	101306672	1293KB	test/40666
2014-09-18 03:47:11	 	101387241	78KB	test/73471
2014-09-18 03:47:11	 	101391677	4KB	test/15672
2014-09-18 03:47:11	 	101608920	212KB	test/59421
2014-09-18 03:47:11	 	102206330	583KB	test/75041
2014-09-18 03:47:11	 	102762941	543KB	test/29737
2014-09-18 03:47:11	 	103870238	1081KB	test/68791
2014-09-18 03:47:11	 	103873851	3KB	test/98464
2014-09-18 03:47:11	 	103876223	2KB	test/56298
2014-09-18 03:47:11	 	103925914	48KB	test/20362
2014-09-18 03:47:11	 	103946548	20KB	test/51597
2014-09-18 03:47:11	 	104313807	358KB	test/75042
2014-09-18 03:47:11	 	104319769	5KB	test/42238
2014-09-18 03:47:11	 	104365423	44KB	test/82849
2014-09-18 03:47:11	 	104374833	9KB	test/48476
2014-09-18 03:47:11	 	104895767	508KB	test/67225
2014-09-18 03:47:11	 	105027231	128KB	test/95346
2014-09-18 03:47:11	 	105721736	678KB	test/53171
2014-09-18 03:47:11	 	105997790	269KB	test/73473
2014-09-18 03:47:11	 	106305840	300KB	test/12554
2014-09-18 03:47:11	 	106752032	435KB	test/98466
2014-09-18 03:47:11	 	107835893	1058KB	test/75043
2014-09-18 03:47:11	 	107938257	99KB	test/23504
2014-09-18 03:47:11	 	107943289	4KB	test/65663
2014-09-18 03:47:11	 	107997470	52KB	test/43809
2014-09-18 03:47:11	 	108404843	397KB	test/78155
2014-09-18 03:47:11	 	108444639	38KB	test/64107
2014-09-18 03:47:11	 	108471970	26KB	test/51600
2014-09-18 03:47:11	 	108482698	10KB	test/84410
2014-09-18 03:47:11	 	108523867	40KB	test/60989
2014-09-18 03:47:11	 	109261484	720KB	test/75044
2014-09-18 03:47:11	 	110421027	1132KB	test/42240
2014-09-18 03:47:11	 	111115968	678KB	test/67229
2014-09-18 03:47:11	 	112054759	916KB	test/95350
2014-09-18 03:47:11	 	112156678	99KB	test/25057
2014-09-18 03:47:11	 	112159882	2KB	test/90661
2014-09-18 03:47:11	 	112168170	7KB	test/81293
2014-09-18 03:47:11	 	112735866	554KB	test/42241
2014-09-18 03:47:11	 	112788781	51KB	test/68797
2014-09-18 03:47:11	 	112799960	10KB	test/84413
2014-09-18 03:47:11	 	113365490	552KB	test/20365
2014-09-18 03:47:11	 	114041271	659KB	test/4750
2014-09-18 03:47:11	 	114043269	1KB	test/62539
2014-09-18 03:47:11	 	114323025	273KB	test/23508
2014-09-18 03:47:11	 	114363181	39KB	test/92229
2014-09-18 03:47:11	 	114372005	8KB	test/25060
2014-09-18 03:47:11	 	114683736	304KB	test/35985
2014-09-18 03:47:11	 	114694077	9KB	test/50053
2014-09-18 03:47:11	 	115514103	800KB	test/54735
2014-09-18 03:47:11	 	115601674	85KB	test/31308
2014-09-18 03:47:11	 	116814639	1184KB	test/15678
2014-09-18 03:47:11	 	116819070	4KB	test/75048
2014-09-18 03:47:11	 	117025273	201KB	test/65
2014-09-18 03:47:11	 	117736733	694KB	test/79727
2014-09-18 03:47:11	 	117782965	45KB	test/85979
2014-09-18 03:47:11	 	118091305	300KB	test/48483
2014-09-18 03:47:11	 	118098401	6KB	test/68800
2014-09-18 03:47:11	 	118108212	9KB	test/70353
2014-09-18 03:47:11	 	118149235	39KB	test/50057
2014-09-18 03:47:11	 	118188245	37KB	test/28176
2014-09-18 03:47:11	 	118252364	62KB	test/54737
2014-09-18 03:47:11	 	118260930	8KB	test/68
2014-09-18 03:47:11	 	119357723	1070KB	test/4755
2014-09-18 03:47:11	 	119360901	2KB	test/18813
2014-09-18 03:47:11	 	119442746	79KB	test/56310
2014-09-18 03:47:11	 	119478035	34KB	test/51609
2014-09-18 03:47:11	 	119541130	61KB	test/17250
2014-09-18 03:47:11	 	120764677	1194KB	test/43818
2014-09-18 03:47:11	 	121117271	344KB	test/3202
2014-09-18 03:47:11	 	121123337	5KB	test/70355
2014-09-18 03:47:11	 	121827602	687KB	test/20372
2014-09-18 03:47:11	 	121837396	9KB	test/28179
2014-09-18 03:47:11	 	121935924	96KB	test/18816
2014-09-18 03:47:11	 	122009169	71KB	test/26633
2014-09-18 03:47:11	 	122011253	1KB	test/28181
2014-09-18 03:47:11	 	123076912	1040KB	test/93785
2014-09-18 03:47:11	 	123082503	5KB	test/14122
2014-09-18 03:47:11	 	123861375	760KB	test/56313
2014-09-18 03:47:11	 	124008308	143KB	test/53178
2014-09-18 03:47:11	 	124664920	641KB	test/50064
2014-09-18 03:47:11	 	125789034	1097KB	test/90669
2014-09-18 03:47:11	 	125877588	86KB	test/95361
2014-09-18 03:47:11	 	127155239	1247KB	test/93786
2014-09-18 03:47:11	 	127379524	218KB	test/79736
2014-09-18 03:47:11	 	128573044	1165KB	test/25071
2014-09-18 03:47:11	 	128589551	15KB	test/31315
2014-09-18 03:47:11	 	128596805	6KB	test/26637
2014-09-18 03:47:11	 	128611284	13KB	test/61000
2014-09-18 03:47:11	 	128907959	289KB	test/31316
2014-09-18 03:47:11	 	128939061	30KB	test/11007
2014-09-18 03:47:11	 	128947367	7KB	test/84425
2014-09-18 03:47:11	 	128955787	8KB	test/48492
2014-09-18 03:47:11	 	128986425	29KB	test/25073
2014-09-18 03:47:11	 	128988287	1KB	test/56319
2014-09-18 03:47:11	 	129082239	91KB	test/93788
2014-09-18 03:47:11	 	130609227	1491KB	test/57869
2014-09-18 03:47:11	 	131875791	1236KB	test/95365
2014-09-18 03:47:12	 	131918061	41KB	test/61002
2014-09-18 03:47:12	 	133180134	1232KB	test/50069
2014-09-18 03:47:12	 	133233771	52KB	test/17258
2014-09-18 03:47:12	 	134614963	1348KB	test/39111
2014-09-18 03:47:12	 	134678065	61KB	test/45378
2014-09-18 03:47:12	 	134682927	4KB	test/32883
2014-09-18 03:47:12	 	135626154	920KB	test/46937
2014-09-18 03:47:12	 	136275511	633KB	test/42256
2014-09-18 03:47:12	 	136281166	5KB	test/59441
2014-09-18 03:47:12	 	136299866	18KB	test/45379
2014-09-18 03:47:12	 	136309520	9KB	test/70367
2014-09-18 03:47:12	 	136390400	78KB	test/11014
2014-09-18 03:47:12	 	136395922	5KB	test/32885
2014-09-18 03:47:12	 	136398847	2KB	test/42257
2014-09-18 03:47:12	 	137968046	1532KB	test/84429
2014-09-18 03:47:12	 	138213758	239KB	test/4768
2014-09-18 03:47:12	 	138270998	55KB	test/43827
2014-09-18 03:47:12	 	138510438	233KB	test/32886
2014-09-18 03:47:12	 	138520997	10KB	test/62557
2014-09-18 03:47:12	 	139898217	1344KB	test/90678
2014-09-18 03:47:12	 	139976045	75KB	test/3217
2014-09-18 03:47:12	 	140018590	41KB	test/95372
2014-09-18 03:47:12	 	141570743	1515KB	test/46940
2014-09-18 03:47:12	 	141580680	9KB	test/59445
2014-09-18 03:47:12	 	142375211	775KB	test/82873
2014-09-18 03:47:12	 	143685051	1278KB	test/51622
2014-09-18 03:47:12	 	144146680	450KB	test/89118
2014-09-18 03:47:12	 	144244424	95KB	test/61006
2014-09-18 03:47:12	 	144281292	35KB	test/90680
2014-09-18 03:47:12	 	144351839	68KB	test/1644
2014-09-18 03:47:12	 	145416859	1039KB	test/79744
2014-09-18 03:47:12	 	145452235	34KB	test/53189
2014-09-18 03:47:12	 	145525001	70KB	test/93797
2014-09-18 03:47:12	 	146964143	1405KB	test/6332
2014-09-18 03:47:12	 	146973818	9KB	test/43831
2014-09-18 03:47:12	 	147006088	31KB	test/40695
2014-09-18 03:47:12	 	147013574	7KB	test/85999
2014-09-18 03:47:12	 	147243062	223KB	test/53190
2014-09-18 03:47:12	 	147633268	380KB	test/75068
2014-09-18 03:47:12	 	147637001	3KB	test/36003
2014-09-18 03:47:12	 	147645392	8KB	test/23530
2014-09-18 03:47:12	 	148226386	567KB	test/59448
2014-09-18 03:47:12	 	148973097	729KB	test/42262
2014-09-18 03:47:12	 	148980790	7KB	test/21950
2014-09-18 03:47:12	 	148986130	5KB	test/3221
2014-09-18 03:47:12	 	149555716	556KB	test/51625
2014-09-18 03:47:12	 	150276991	704KB	test/95376
2014-09-18 03:47:12	 	151072397	776KB	test/76613
2014-09-18 03:47:12	 	151848790	758KB	test/17267
2014-09-18 03:47:12	 	151866600	17KB	test/75071
2014-09-18 03:47:12	 	151882321	15KB	test/96930
2014-09-18 03:47:12	 	151961269	76KB	test/46946
2014-09-18 03:47:12	 	151965129	3KB	test/1650
2014-09-18 03:47:12	 	151971841	6KB	test/87
2014-09-18 03:47:12	 	152053050	79KB	test/67256
2014-09-18 03:47:12	 	152647508	580KB	test/21952
2014-09-18 03:47:12	 	152737162	87KB	test/93804
2014-09-18 03:47:12	 	152882905	142KB	test/42266
2014-09-18 03:47:12	 	152985105	99KB	test/46947
2014-09-18 03:47:12	 	153030713	44KB	test/53195
2014-09-18 03:47:12	 	153087653	55KB	test/92247
2014-09-18 03:47:12	 	153089734	1KB	test/4778
2014-09-18 03:47:12	 	154541681	1417KB	test/78177
2014-09-18 03:47:12	 	155806346	1234KB	test/71941
2014-09-18 03:47:12	 	156714053	886KB	test/93805
2014-09-18 03:47:12	 	156718710	4KB	test/36009
2014-09-18 03:47:12	 	156781757	61KB	test/23535
2014-09-18 03:47:12	 	157160588	369KB	test/4779
2014-09-18 03:47:12	 	158032305	851KB	test/56337
2014-09-18 03:47:12	 	158226232	189KB	test/78178
2014-09-18 03:47:12	 	158261339	34KB	test/18837
2014-09-18 03:47:12	 	158282782	20KB	test/82881
2014-09-18 03:47:12	 	158343531	59KB	test/4780
2014-09-18 03:47:12	 	158346714	2KB	test/23536
2014-09-18 03:47:12	 	158352058	5KB	test/25090
2014-09-18 03:47:12	 	158943593	577KB	test/89127
2014-09-18 03:47:12	 	159011918	66KB	test/96936
2014-09-18 03:47:12	 	159962702	928KB	test/3225
2014-09-18 03:47:12	 	159971728	8KB	test/28205
2014-09-18 03:47:12	 	160073303	99KB	test/92251
2014-09-18 03:47:12	 	160538729	454KB	test/46951
